Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	superoxide anion generation (GO:0042554)	2/10	0.0016875070037332	0.0156677479533603	0	0	40.38008130081301	257.80674959416353	NCF1;CYBA
GO_Biological_Process_2018	regulation of respiratory burst (GO:0060263)	2/10	0.0016875070037332	0.0156677479533603	0	0	40.38008130081301	257.80674959416353	RAC2;IGHA1
GO_Biological_Process_2018	regulation of mitochondrial depolarization (GO:0051900)	2/10	0.0016875070037332	0.0156677479533603	0	0	40.38008130081301	257.80674959416353	BCL2;IFI6
GO_Biological_Process_2018	retina homeostasis (GO:0001895)	3/38	0.0017137576656152	0.0157831552752633	0	0	13.93911007025761	88.77912392400411	IGKC;IGHA1;SOD1
GO_Biological_Process_2018	ephrin receptor signaling pathway (GO:0048013)	4/82	0.0017461404458027	0.015952739112854	0	0	8.390336935791481	53.28155422950412	ACTR3;ARPC1B;ARPC5;MYL12A
GO_Biological_Process_2018	regulation of primary metabolic process (GO:0080090)	5/139	0.001815844883017	0.0164578956857578	0	0	6.138370646766169	38.74051195312344	PSMC5;PSME2;PSMB10;PSMA7;PSMB9
GO_Biological_Process_2018	signal transduction by p53 class mediator (GO:0072331)	3/39	0.0018481576475203	0.0166188664052617	0	0	13.55122950819672	85.28555732216951	PYCARD;IFI16;PMAIP1
GO_Biological_Process_2018	positive regulation of Wnt signaling pathway (GO:0030177)	5/140	0.0018738232788056	0.0167180170655943	0	0	6.092592592592593	38.26010699996711	PSMC5;PSME2;PSMB10;PSMA7;PSMB9
GO_Biological_Process_2018	regulation of calcium-mediated signaling (GO:0050848)	3/41	0.0021362603900817	0.0189117005075451	0	0	12.836712683347711	78.92907550557395	PLEK;CCL4;GBP1
GO_Biological_Process_2018	negative regulation of canonical Wnt signaling pathway (GO:0090090)	5/148	0.0023876157334404	0.0209742859045309	0	0	5.74941724941725	34.71187673591715	PSMC5;PSME2;PSMB10;PSMA7;PSMB9
GO_Biological_Process_2018	intrinsic apoptotic signaling pathway by p53 class mediator (GO:0072332)	3/43	0.002450790533233	0.0212381056248875	0	0	12.193647540983608	73.30021778565637	PYCARD;IFI16;PMAIP1
GO_Biological_Process_2018	negative regulation by host of viral transcription (GO:0043922)	2/12	0.002454842331423	0.0212381056248875	0	0	32.300813008130085	194.11796153606656	JUN;CCL4
GO_Biological_Process_2018	transmembrane transport (GO:0055085)	8/378	0.0026112536045076	0.0224214407244192	0	0	3.604527604527605	21.439459364532617	PSMC5;ATP6V0E1;ANXA6;PSME2;EIF2S2;PSMB10;PSMA7;PSMB9
GO_Biological_Process_2018	regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281)	4/93	0.0027654600625708	0.0235683238168355	0	0	7.34924319806853	43.29107180574256	PYCARD;IFI6;PMAIP1;CARD16
GO_Biological_Process_2018	positive regulation of protein localization to membrane (GO:1905477)	4/95	0.0029866567645375	0.0252649038896432	0	0	7.18699482335846	41.782317820564174	BCL2;PMAIP1;GZMB;DYNLL1
GO_Biological_Process_2018	mitochondrial electron transport, ubiquinol to cytochrome c (GO:0006122)	2/14	0.00335715123549	0.0273902795970195	0	0	26.914634146341463	153.323587344465	UQCR10;UQCRH
GO_Biological_Process_2018	regulation of lymphocyte differentiation (GO:0045619)	2/14	0.00335715123549	0.0273902795970195	0	0	26.914634146341463	153.323587344465	CD2;PRDM1
GO_Biological_Process_2018	regulation of adaptive immune response (GO:0002819)	2/14	0.00335715123549	0.0273902795970195	0	0	26.914634146341463	153.323587344465	PYCARD;IRF7
GO_Biological_Process_2018	positive regulation of interleukin-8 secretion (GO:2000484)	2/14	0.00335715123549	0.0273902795970195	0	0	26.914634146341463	153.323587344465	CD2;PYCARD
GO_Biological_Process_2018	intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630)	3/48	0.0033578276213509	0.0273902795970195	0	0	10.836065573770492	61.72722553441451	PYCARD;IFI16;BCL2
GO_Biological_Process_2018	intrinsic apoptotic signaling pathway (GO:0097193)	4/101	0.003722255314973	0.0301476281538952	0	0	6.740393626991565	37.701889774818646	PYCARD;IFI16;BCL2;PMAIP1
GO_Biological_Process_2018	negative regulation of interleukin-2 production (GO:0032703)	2/15	0.0038578467913376	0.0310257819416028	0	0	24.84302689180738	138.06875095168758	ZFP36;GBP1
GO_Biological_Process_2018	positive regulation of actin filament polymerization (GO:0030838)	3/51	0.0039883987638773	0.031851408310125	0	0	10.157274590163937	56.11249672003104	PYCARD;VASP;RAC2
GO_Biological_Process_2018	positive regulation of lymphocyte activation (GO:0051251)	4/104	0.0041323882846652	0.0325461201454324	0	0	6.537190082644628	35.881981088700684	PYCARD;IGKC;IGLC2;IGHA1
GO_Biological_Process_2018	phagocytosis, engulfment (GO:0006911)	4/104	0.0041323882846652	0.0325461201454324	0	0	6.537190082644628	35.881981088700684	IGKC;RAC2;IGLC2;IGHA1
GO_Biological_Process_2018	chemokine-mediated signaling pathway (GO:0070098)	3/52	0.004213476495787	0.0329574668369098	0	0	9.949481431917029	54.41836235960786	CCL4;PPBP;PF4
GO_Biological_Process_2018	neutrophil chemotaxis (GO:0030593)	3/53	0.0044461257732932	0.0345406505653121	0	0	9.75	52.80329120381701	CCL4;S100A9;S100A8
GO_Biological_Process_2018	regulation of cytokine production (GO:0001817)	4/108	0.0047253199391149	0.0364615903410086	0	0	6.284488239033694	33.652303364597664	IFI16;IRF7;ISG15;SOD1
GO_Biological_Process_2018	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280)	4/109	0.0048820169550629	0.036993387131264	0	0	6.224321133412042	33.1270622303101	PYCARD;PMAIP1;S100A9;S100A8
GO_Biological_Process_2018	positive regulation of cysteine-type endopeptidase activity (GO:2001056)	3/55	0.0049344298084278	0.036993387131264	0	0	9.37405422446406	49.79045918148615	PYCARD;IFI16;PMAIP1
GO_Biological_Process_2018	response to interferon-alpha (GO:0035455)	2/17	0.0049562068573409	0.036993387131264	0	0	21.528455284552845	114.25397886776577	BST2;IFITM1
GO_Biological_Process_2018	positive regulation of lymphocyte migration (GO:2000403)	2/17	0.0049562068573409	0.036993387131264	0	0	21.528455284552845	114.25397886776577	PYCARD;CCL4
GO_Biological_Process_2018	defense response to fungus (GO:0050832)	2/17	0.0049562068573409	0.036993387131264	0	0	21.528455284552845	114.25397886776577	S100A9;S100A8
GO_Biological_Process_2018	inflammatory response (GO:0006954)	6/252	0.0050846130458883	0.0377053772623671	0	0	4.023160483705677	21.24846833475494	CCL4;CYBA;PPBP;S100A9;S100A8;PF4
GO_Biological_Process_2018	granulocyte chemotaxis (GO:0071621)	3/56	0.0051902243840819	0.0382402338491714	0	0	9.19672131147541	48.38375169972765	CCL4;S100A9;S100A8
GO_Biological_Process_2018	release of cytochrome c from mitochondria (GO:0001836)	2/18	0.0055530378157033	0.0401186932028572	0	0	20.181910569105693	104.81293913113458	IFI6;BCL2
GO_Biological_Process_2018	regulation of mitochondrial membrane permeability (GO:0046902)	2/18	0.0055530378157033	0.0401186932028572	0	0	20.181910569105693	104.81293913113458	BCL2;PMAIP1
GO_Biological_Process_2018	protein deubiquitination (GO:0016579)	6/257	0.005585702468699	0.0401186932028572	0	0	3.942013458769962	20.4493725100377	NFKBIA;PSMC5;PSME2;PSMB10;PSMA7;PSMB9
GO_Biological_Process_2018	positive regulation of programmed cell death (GO:0043068)	6/257	0.005585702468699	0.0401186932028572	0	0	3.942013458769962	20.4493725100377	PYCARD;JUN;GZMA;ARHGEF3;PMAIP1;SOD1
GO_Biological_Process_2018	neutrophil migration (GO:1990266)	3/58	0.0057254317093732	0.0408652688256516	0	0	8.86140089418778	45.749971285058365	CCL4;S100A9;S100A8
GO_Biological_Process_2018	negative regulation of cell growth (GO:0030308)	4/115	0.0058959268707402	0.0415626449776876	0	0	5.886084431538977	30.216176330863103	BST2;CCDC85B;PHB;RTN4
GO_Biological_Process_2018	cellular response to oxidative stress (GO:0034599)	4/115	0.0058959268707402	0.0415626449776876	0	0	5.886084431538977	30.216176330863103	JUN;NCF1;CYBA;SOD1
GO_Biological_Process_2018	protein modification by small protein removal (GO:0070646)	6/261	0.006011894809874	0.0421201464593631	0	0	3.8793870489372217	19.839244738166716	NFKBIA;PSMC5;PSME2;PSMB10;PSMA7;PSMB9
GO_Biological_Process_2018	cellular response to interleukin-7 (GO:0098761)	2/19	0.0061810868141846	0.0422682703101731	0	0	18.99378287900526	96.60734019733752	SOCS1;IL7R
GO_Biological_Process_2018	negative regulation of phosphate metabolic process (GO:0045936)	2/19	0.0061810868141846	0.0422682703101731	0	0	18.99378287900526	96.60734019733752	PLEK;DYNLL1
GO_Biological_Process_2018	interleukin-7-mediated signaling pathway (GO:0038111)	2/19	0.0061810868141846	0.0422682703101731	0	0	18.99378287900526	96.60734019733752	SOCS1;IL7R
GO_Biological_Process_2018	mitochondrial membrane organization (GO:0007006)	2/19	0.0061810868141846	0.0422682703101731	0	0	18.99378287900526	96.60734019733752	BCL2;PMAIP1
GO_Biological_Process_2018	positive regulation of leukocyte chemotaxis (GO:0002690)	3/61	0.0065882229968821	0.044784230133568	0	0	8.401780667043527	42.197704943320986	CCL4;PPBP;PF4
GO_Biological_Process_2018	positive regulation of B cell activation (GO:0050871)	4/119	0.0066445071684559	0.0448995691501577	0	0	5.680201221703198	28.480328728846043	IGKC;BCL2;IGLC2;IGHA1
GO_Biological_Process_2018	regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902235)	2/20	0.0068399467111769	0.0454140647916517	0	0	17.937669376693766	89.41883946655669	PMAIP1;TMBIM6
GO_Biological_Process_2018	hydrogen peroxide metabolic process (GO:0042743)	2/20	0.0068399467111769	0.0454140647916517	0	0	17.937669376693766	89.41883946655669	CYBA;SOD1
GO_Biological_Process_2018	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:0042771)	2/20	0.0068399467111769	0.0454140647916517	0	0	17.937669376693766	89.41883946655669	PYCARD;IFI16
GO_Biological_Process_2018	cellular protein catabolic process (GO:0044257)	3/62	0.0068920495064128	0.0454954944296152	0	0	8.25896082245068	41.10804239084348	MYLIP;GZMA;CTSC
GO_Biological_Process_2018	platelet degranulation (GO:0002576)	4/124	0.0076655318887808	0.0503105598677457	0	0	5.4421487603305785	26.508822949381127	PLEK;PPBP;SOD1;PF4
GO_Biological_Process_2018	cellular response to cytokine stimulus (GO:0071345)	8/456	0.0079461383041827	0.0518542282478671	0	0	2.96504884004884	14.336216371142063	PYCARD;ZFP36;MT2A;SOCS1;CCL4;BCL2;PHB;PF4
GO_Biological_Process_2018	MAPK cascade (GO:0000165)	6/278	0.008091493531603	0.0525027591652879	0	0	3.633774097874444	17.503678890379422	PSMC5;ZFP36;PSME2;PSMB10;PSMA7;PSMB9
GO_Biological_Process_2018	negative regulation of myeloid cell differentiation (GO:0045638)	2/22	0.0082484896013956	0.0532190685016602	0	0	16.142276422764226	77.44620595940778	ZFP36;PF4
GO_Biological_Process_2018	positive regulation of mitochondrion organization (GO:0010822)	4/128	0.0085529536029054	0.0548734439017868	0	0	5.265529192215409	25.071704593029256	PYCARD;UBL5;RAC2;PMAIP1
GO_Biological_Process_2018	regulation of actin filament polymerization (GO:0030833)	3/68	0.0088891010450737	0.0567114714719231	0	0	7.494325346784363	35.39516917144083	PYCARD;VASP;RAC2
GO_Biological_Process_2018	regulation of interleukin-8 secretion (GO:2000482)	2/23	0.008997377180866	0.0567679819919838	0	0	15.372822299651569	72.41863208109412	CD2;PYCARD
GO_Biological_Process_2018	regulation of proteolysis involved in cellular protein catabolic process (GO:1903050)	2/23	0.008997377180866	0.0567679819919838	0	0	15.372822299651569	72.41863208109412	PSME2;CTSC
GO_Biological_Process_2018	negative regulation of transcription from RNA polymerase II promoter (GO:0000122)	9/565	0.0090937884986461	0.0570610245354612	0	0	2.695841602580005	12.670896790421311	DRAP1;PLK3;SP100;ZFP36;JUN;IFI16;IRF7;PRDM1;PHB
GO_Biological_Process_2018	regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)	5/204	0.0091938637117625	0.0573737287367917	0	0	4.119765494137353	19.318482652547303	PYCARD;NFKBIA;BST2;SHISA5;CARD16
GO_Biological_Process_2018	positive regulation of endopeptidase activity (GO:0010950)	2/24	0.0097754847712179	0.0606717587431027	0	0	14.673318551367332	67.90632196827501	PYCARD;PSME2
GO_Biological_Process_2018	proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	6/291	0.009999126454437	0.0614078525657657	0	0	3.465723131357806	15.960547597348569	PSMC5;ANAPC16;PSME2;PSMB10;PSMA7;PSMB9
GO_Biological_Process_2018	positive regulation of growth (GO:0045927)	3/71	0.0100016292269986	0.0614078525657657	0	0	7.162608486017358	32.98386419725095	BCL2;S100A9;S100A8
GO_Biological_Process_2018	negative regulation of cysteine-type endopeptidase activity (GO:2000117)	3/72	0.0103896362375749	0.0634490084669016	0	0	7.058446186742694	32.23554600425477	IFI16;IFI6;CARD16
GO_Biological_Process_2018	regulation of nervous system development (GO:0051960)	2/25	0.0105824239156072	0.0642825963384225	0	0	14.034641215977375	63.837418529528165	RTN4;TYMP
GO_Biological_Process_2018	protein N-linked glycosylation (GO:0006487)	3/73	0.0107862859490952	0.0651742780627873	0	0	6.957259953161593	31.512768221410745	KRTCAP2;TMEM258;DAD1
GO_Biological_Process_2018	regulation of canonical Wnt signaling pathway (GO:0060828)	5/213	0.0109405117982491	0.0657582340715814	0	0	3.9397035256410255	17.788875175579637	PSMC5;PSME2;PSMB10;PSMA7;PSMB9
GO_Biological_Process_2018	negative regulation of apoptotic process (GO:0043066)	8/485	0.0112583456274119	0.0673142968926937	0	0	2.780626780626781	12.47568688775818	NFKBIA;PLK3;IFI6;BCL2;TMBIM6;CARD16;IFIT3;SOD1
GO_Biological_Process_2018	positive regulation of sequence-specific DNA binding transcription factor activity (GO:0051091)	5/215	0.0113573940508511	0.0675528333649582	0	0	3.9017857142857135	17.47175275236929	PYCARD;NFKBIA;CARD16;S100A9;S100A8
GO_Biological_Process_2018	positive regulation of release of cytochrome c from mitochondria (GO:0090200)	2/26	0.011417809805945	0.0675603046548664	0	0	13.44918699186992	60.15257657748506	PYCARD;PMAIP1
GO_Biological_Process_2018	negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)	3/76	0.0120284203176157	0.0708064742408104	0	0	6.670334605883674	29.486101193452885	IFI6;BCL2;PF4
GO_Biological_Process_2018	modulation by host of viral transcription (GO:0043921)	2/27	0.012281261243523	0.0716093253921715	0	0	12.910569105691057	56.80238113173067	JUN;CCL4
GO_Biological_Process_2018	transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	7/396	0.012290216967483	0.0716093253921715	0	0	2.971591651779879	13.071888152981446	ACTR3;ATP6V0E1;NCF1;ARPC1B;CYBA;ARPC5;MYL12A
GO_Biological_Process_2018	positive regulation of cytokine production (GO:0001819)	5/220	0.0124467712302685	0.0721533641876481	0	0	3.810077519379845	16.71212027191067	PYCARD;IFI16;IRF7;CYBA;SOD1
GO_Biological_Process_2018	positive regulation of apoptotic process (GO:0043065)	6/307	0.0127626683240239	0.073610945586037	0	0	3.2788185041458444	14.299684597492984	PYCARD;JUN;GZMA;ARHGEF3;PMAIP1;SOD1
GO_Biological_Process_2018	aerobic respiration (GO:0009060)	2/28	0.0131724006215233	0.0752144075488981	0	0	12.413383364602876	53.74537564067526	UQCR10;UQCRH
GO_Biological_Process_2018	positive regulation of extrinsic apoptotic signaling pathway (GO:2001238)	2/28	0.0131724006215233	0.0752144075488981	0	0	12.413383364602876	53.74537564067526	PYCARD;PMAIP1
GO_Biological_Process_2018	activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919)	3/79	0.0133494537274635	0.0758461500336483	0	0	6.406061259706644	27.6503529042118	PYCARD;S100A9;S100A8
GO_Biological_Process_2018	regulated exocytosis (GO:0045055)	4/148	0.0139951737791665	0.0791212299792482	0	0	4.529614325068871	19.337117144269147	PLEK;PPBP;PF4;SOD1
GO_Biological_Process_2018	regulation of macrophage derived foam cell differentiation (GO:0010743)	2/29	0.0140908538914289	0.0792697297734576	0	0	11.953026196928636	50.946539104779085	NFKBIA;PF4
GO_Biological_Process_2018	regulation of leukocyte chemotaxis (GO:0002688)	2/30	0.0150362505284807	0.0837629175781707	0	0	11.525551684088269	48.37609771345922	PPBP;PF4
GO_Biological_Process_2018	negative regulation of cell morphogenesis involved in differentiation (GO:0010771)	2/30	0.0150362505284807	0.0837629175781707	0	0	11.525551684088269	48.37609771345922	GBP1;RTN4
GO_Biological_Process_2018	cellular response to molecule of bacterial origin (GO:0071219)	3/84	0.0157283250564488	0.0871929476430322	0	0	6.009107468123862	24.951569157976863	PYCARD;ZFP36;CARD16
GO_Biological_Process_2018	positive regulation of interleukin-1 beta production (GO:0032731)	2/31	0.0160082235108131	0.0883158997553075	0	0	11.127558172133446	46.00858865617668	PYCARD;IFI16
GO_Biological_Process_2018	regulation of type I interferon production (GO:0032479)	3/85	0.0162308532960997	0.0891136272314708	0	0	5.935525789684126	24.459359951426634	IFI16;IRF7;ISG15
GO_Biological_Process_2018	positive regulation of protein complex assembly (GO:0031334)	3/88	0.0177922300333153	0.0971262797828665	0	0	5.725168756027001	23.06666731493421	JUN;PLEK;PMAIP1
GO_Biological_Process_2018	regulation of cell-substrate adhesion (GO:0010810)	2/33	0.0180304477355233	0.0971262797828665	0	0	10.408602150537634	41.7977550556016	RAC2;ARL2
GO_Biological_Process_2018	platelet aggregation (GO:0070527)	2/33	0.0180304477355233	0.0971262797828665	0	0	10.408602150537634	41.7977550556016	PLEK;MYL12A
GO_Biological_Process_2018	cellular response to glucose starvation (GO:0042149)	2/33	0.0180304477355233	0.0971262797828665	0	0	10.408602150537634	41.7977550556016	IFI16;PMAIP1
GO_Biological_Process_2018	apoptotic mitochondrial changes (GO:0008637)	2/34	0.0190799821723921	0.1008765724114434	0	0	10.082825203252032	39.91907002313968	IFI6;BCL2
GO_Biological_Process_2018	positive regulation of leukocyte migration (GO:0002687)	2/34	0.0190799821723921	0.1008765724114434	0	0	10.082825203252032	39.91907002313968	PPBP;PF4
GO_Biological_Process_2018	regulation of interleukin-1 beta secretion (GO:0050706)	2/34	0.0190799821723921	0.1008765724114434	0	0	10.082825203252032	39.91907002313968	PYCARD;CARD16
GO_Biological_Process_2018	regulation of interferon-beta production (GO:0032648)	2/34	0.0190799821723921	0.1008765724114434	0	0	10.082825203252032	39.91907002313968	PYCARD;IRF7
GO_Biological_Process_2018	cellular response to lipopolysaccharide (GO:0071222)	3/91	0.0194345380564034	0.1022776150249435	0	0	5.529154247391952	21.788757404083807	PYCARD;ZFP36;CARD16
GO_Biological_Process_2018	positive regulation of ATPase activity (GO:0032781)	2/35	0.0201546592805524	0.1055808298091324	0	0	9.77679231337768	38.17172368754352	PLSCR1;DYNLL1
GO_Biological_Process_2018	regulation of inflammatory response (GO:0050727)	4/166	0.0204369555416473	0.1065707909979965	0	0	4.022650749923478	15.64976259804902	NFKBIA;CCL4;S100A9;S100A8
GO_Biological_Process_2018	regulation of immune response (GO:0050776)	5/251	0.0208057447476135	0.108000729553521	0	0	3.3246951219512195	12.874968769345012	IFITM1;PLSCR1;IGKC;ICAM2;IRF7
GO_Biological_Process_2018	regulation of B cell activation (GO:0050864)	3/95	0.0217505450426166	0.1118879389129199	0	0	5.287687099073414	20.241882031617	IGKC;IGLC2;IGHA1
GO_Biological_Process_2018	regulation of cytoskeleton organization (GO:0051493)	3/95	0.0217505450426166	0.1118879389129199	0	0	5.287687099073414	20.241882031617	BST2;S100A9;S100A8
GO_Biological_Process_2018	protein peptidyl-prolyl isomerization (GO:0000413)	2/37	0.0223780450355239	0.114088068886466	0	0	9.217189314750293	35.022323192964045	FKBP2;FKBP5
GO_Biological_Process_2018	positive regulation of multi-organism process (GO:0043902)	2/37	0.0223780450355239	0.114088068886466	0	0	9.217189314750293	35.022323192964045	PRF1;CYBA
